,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred,away_back_to_back,home_back_to_back,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp,elo_diff,favorite_is_home,is_upset,away_streak,away_last_5_win_pct,away_last_10_win_pct,away_last_15_win_pct,home_streak,home_last_5_win_pct,home_last_10_win_pct,home_last_15_win_pct,away_vs_home_win_pct,a_eFGp_10,h_eFGp_10,a_TOVp_10,h_TOVp_10,a_ORBp_10,h_ORBp_10,a_FTr_10,h_FTr_10,eFGp_diff,eFGp_roll_diff,FTr_diff,FTr_roll_diff,ORBp_diff,ORBp_roll_diff,TOVp_diff,TOVp_roll_diff,elo_diff_back_to_back,streak_vs_opp_streak,momentum_factor
1069,181903201067,1819,2019-03-20,BOS,115,PHI,118,1,1592.292091200149,1589.2054293132703,1633.5271418559985,1636.613803742877,1,False,False,0.542825361512792,0.1790878754171301,0.1877,0.1191153463234248,0.5144766146993318,0.2182628062360802,0.2604,0.1235728209412419,41.23505065584959,1,0,-1,0.6,0.6,0.5333333333333333,1,1.0,0.7,0.6666666666666666,1.0,0.5394600570933046,0.5312262852790157,0.10806717775120447,0.12873528353946911,0.21715,0.23675000000000002,0.1620690535569059,0.25698059192329503,-0.028348746813460224,-0.00823377181428886,0.0391749308189501,0.09491153836638913,0.07270000000000001,0.019600000000000006,0.004457474617817106,0.02066810578826464,0.0,2,0.6000000000000001
1070,181903201066,1819,2019-03-20,NOP,96,ORL,119,1,1457.860498226266,1449.3720619337396,1532.6389443406104,1541.127380633137,1,False,False,0.5286591606960083,0.1473899692937564,0.2393,0.1301913813305559,0.5022421524663677,0.1625560538116592,0.2302999999999999,0.1121853338197738,74.77844611434443,1,0,1,0.2,0.4,0.4,1,0.6,0.5,0.6,0.5,0.5233271984202422,0.522922269297122,0.12065272850996009,0.11146253479955892,0.23394999999999994,0.23435999999999998,0.17503264073602692,0.16468195447724893,-0.02641700822964055,-0.00040492912312017904,0.0151660845179028,-0.010350686258777997,-0.009000000000000119,0.0004100000000000492,-0.01800604751078211,-0.009190193710401168,0.0,0,0.39999999999999997
1067,181903201069,1819,2019-03-20,WAS,120,CHI,126,1,1460.183364095604,1452.090523993431,1347.6451703079392,1355.7380104101123,0,False,False,0.5405405405405406,0.2308558558558558,0.233,0.1220154494382022,0.5242024202420242,0.2145214521452145,0.2294,0.1218925971707182,-112.5381937876648,0,1,-1,0.6,0.5,0.4,1,0.2,0.3,0.4666666666666667,1.0,0.557669895585302,0.5319079465132555,0.12102844866192893,0.10968050911622192,0.20017000000000001,0.20502999999999996,0.19282155140301946,0.20982764881924526,-0.016338120298516334,-0.02576194907204654,-0.016334403710641293,0.0170060974162258,-0.00360000000000002,0.004859999999999948,-0.0001228522674839999,-0.011347939545707009,-0.0,2,-0.19999999999999996
1073,181903211074,1819,2019-03-21,MIN,106,CHO,113,1,1481.076953138981,1474.528140806975,1444.9463463238012,1451.4951586558072,1,False,False,0.5134408602150538,0.1935483870967742,0.2689,0.1050164901926748,0.5050732807215332,0.1905298759864712,0.2124,0.1174132947976878,-36.13060681517982,0,1,-1,0.2,0.3,0.4,-1,0.2,0.3,0.26666666666666666,0.5,0.5285491399392409,0.505413796406149,0.10796892877450504,0.10374538222355316,0.26476999999999995,0.23145,0.20119732898550255,0.20676507147881257,-0.008367579493520516,-0.02313534353309188,-0.0030185111103029905,0.005567742493310018,-0.05649999999999997,-0.03331999999999996,0.01239680460501301,-0.004223546550951876,-0.0,0,0.0
1074,181903211075,1819,2019-03-21,DEN,113,WAS,108,0,1610.4592962902814,1616.0637016427509,1452.090523993431,1446.4861186409614,0,False,False,0.5271920088790233,0.1764705882352941,0.2547,0.1198253213093801,0.5493273542600897,0.234304932735426,0.2357999999999999,0.1198642122209001,-158.36877229685047,0,0,1,0.8,0.6,0.6666666666666666,-1,0.4,0.5,0.4,0.5,0.5437224195994369,0.5462114921290759,0.10931197100158656,0.1264000131773958,0.26163,0.22250999999999999,0.17753450619836922,0.20831765396445281,0.02213534538106643,0.002489072529639036,0.05783434450013189,0.030783147766083596,-0.018900000000000083,-0.03911999999999999,3.889091151999813e-05,0.01708804217580924,-0.0,-2,-0.6000000000000001
1075,181903211076,1819,2019-03-21,UTA,114,ATL,117,1,1628.6319459570184,1619.374630009177,1364.9667604183876,1374.224076366229,0,True,False,0.5498878923766817,0.1726457399103139,0.2491,0.1249468311356869,0.5251024590163935,0.1680327868852459,0.2534,0.119282658769332,-263.6651855386308,0,1,1,1.0,0.7,0.6666666666666666,-1,0.4,0.3,0.3333333333333333,0.5,0.531913608313612,0.5343529749306118,0.1257196723588055,0.12912561355309413,0.24126999999999996,0.24010000000000004,0.21668530127496863,0.2134102700418977,-0.024785433360288156,0.0024393666169998385,-0.004612953025068006,-0.0032750312330709352,0.004300000000000026,-0.001169999999999921,-0.0056641723663549,0.0034059411942886364,-263.6651855386308,-2,-0.8
1076,181903211077,1819,2019-03-21,DET,118,PHO,98,0,1508.6556225190388,1519.2547940408829,1301.989543021824,1291.39037149998,0,False,False,0.5353477765108323,0.1881413911060433,0.2605,0.1054078826764436,0.5090293453724605,0.255079006772009,0.2136999999999999,0.1245373093022451,-206.66607949721492,0,0,-1,0.4,0.7,0.6666666666666666,-1,0.4,0.5,0.4,0.5,0.5421259176469222,0.5080267003994502,0.1083415805148062,0.1304255046691864,0.24180000000000001,0.20527999999999996,0.19569092260398985,0.22740392827921116,-0.026318431138371845,-0.034099217247472,0.0669376156659657,0.03171300567522131,-0.04680000000000012,-0.03652000000000005,0.0191294266258015,0.022083924154380194,-0.0,0,0.0
1077,181903211078,1819,2019-03-21,DAL,100,SAC,116,1,1388.4135578801936,1381.7934561793747,1462.7176052559523,1469.3377069567712,1,True,False,0.502844141069397,0.1990898748577929,0.2161,0.1029931823981916,0.5216473072861668,0.1964097148891235,0.2103,0.0982335053131513,74.30404737575873,1,0,-1,0.2,0.1,0.13333333333333333,-1,0.2,0.3,0.3333333333333333,0.5,0.5087689319030977,0.5053348404306253,0.11582994253253805,0.11177290278792769,0.20744999999999997,0.23742000000000002,0.19871734821821035,0.19849564427219749,0.018803166216769807,-0.0034340914724724225,-0.0026801599686693822,-0.0002217039460128689,-0.0058,0.029970000000000052,-0.004759677085040298,-0.004057039744610358,74.30404737575873,0,0.0
1078,181903211079,1819,2019-03-21,IND,89,GSW,112,1,1554.662060841693,1546.960894258802,1649.005962245757,1656.7071288286477,1,False,False,0.505421686746988,0.2469879518072289,0.1957999999999999,0.1170873136824889,0.5449886104783599,0.1708428246013667,0.1943,0.1299357539883057,94.34390140406413,1,0,-1,0.4,0.4,0.4,1,0.6,0.5,0.5333333333333333,0.5,0.5283509714839666,0.5693088995003768,0.11460886503100894,0.10896334174597175,0.20254,0.22653999999999996,0.19915884129832642,0.1906737981566889,0.03956692373137194,0.04095792801641018,-0.0761451272058622,-0.008485043141637533,-0.0014999999999998903,0.023999999999999966,0.012848440305816805,-0.005645523285037188,0.0,2,0.39999999999999997
1085,181903221083,1819,2019-03-22,OKC,116,TOR,109,0,1547.485394672584,1562.1333985536917,1631.427980114066,1616.7799762329582,1,False,False,0.4760892667375133,0.1944739638682253,0.2555,0.1226709104170811,0.5677382319173364,0.1768082663605051,0.1893999999999999,0.1407364910896769,83.94258544148192,1,1,-1,0.2,0.4,0.3333333333333333,1,0.6,0.6,0.6666666666666666,0.5,0.5235960499805624,0.5254424572273764,0.10921956908792733,0.11068853699719441,0.24152,0.22433999999999998,0.20513880698670234,0.22427702987707882,0.09164896517982313,0.0018464072468139525,-0.017665697507720207,0.019138222890376477,-0.0661000000000001,-0.01718000000000003,0.018065580672595796,0.0014689679092670799,0.0,2,0.6
1080,181903221085,1819,2019-03-22,MIA,87,MIL,116,1,1510.7381920963417,1504.4325680941497,1675.2602283200624,1681.5658523222546,1,False,False,0.5302511415525115,0.1689497716894977,0.2595,0.1133745382730497,0.524070021881838,0.224288840262582,0.2264999999999999,0.1104781633005351,164.52203622372076,1,0,1,0.8,0.8,0.6,-1,0.6,0.5,0.6666666666666666,0.0,0.5282249164002248,0.5484091187163153,0.14044152824010564,0.10997785289737746,0.25040999999999997,0.20095999999999997,0.16298606960946144,0.19530754966814592,-0.006181119670673474,0.020184202316090416,0.055339068573084294,0.03232148005868449,-0.03300000000000011,-0.049449999999999994,-0.0028963749725146037,-0.030463675342728175,0.0,-2,-0.4000000000000001
1081,181903221084,1819,2019-03-22,SAS,105,HOU,111,1,1566.4421570476316,1563.1983878269432,1663.9482554966005,1667.1920247172889,1,False,False,0.5442020665901264,0.1768082663605051,0.1737,0.0937677590452737,0.5473130841121496,0.2091121495327103,0.2008,0.1130006298395761,97.50609844896894,1,0,-1,0.8,0.9,0.6666666666666666,-1,0.6,0.8,0.8,0.0,0.5345869780580621,0.534770407747716,0.10684155957188231,0.10926578883877572,0.20915,0.21522999999999998,0.19571275444549857,0.22856933656263506,0.0031110175220232517,0.00018342968965390227,0.0323038831722052,0.03285658211713649,0.027100000000000013,0.006079999999999974,0.0192328707943024,0.00242422926689341,0.0,0,-0.20000000000000007
1079,181903221086,1819,2019-03-22,BRK,111,LAL,106,0,1470.8973888938228,1479.169251286262,1417.0387780305036,1408.7669156380643,1,False,False,0.5152027027027027,0.197072072072072,0.19,0.1222515391380826,0.5140291806958475,0.186307519640853,0.1814,0.1175548589341692,-53.8586108633192,0,0,1,0.4,0.5,0.5333333333333333,-1,0.2,0.1,0.2,0.5,0.513152454787709,0.5240521096055596,0.12202256466595263,0.13090692287699618,0.19465,0.21682999999999994,0.21278308838055118,0.18798823969612133,-0.0011735220068552765,0.010899654817850601,-0.010764552431219016,-0.024794848684429854,-0.008599999999999997,0.02217999999999995,-0.004696680203913395,0.008884358211043553,-0.0,-2,-0.4
1083,181903221082,1819,2019-03-22,DEN,111,NYK,93,0,1616.0637016427509,1620.720706408155,1257.8525766113237,1253.1955718459196,0,True,False,0.5338888888888889,0.1555555555555555,0.2511,0.1131139826980852,0.4976275207591933,0.2028469750889679,0.2133,0.1463890696161353,-358.2111250314272,0,0,1,1.0,0.6,0.7333333333333333,-1,0.2,0.1,0.26666666666666666,0.5,0.5407510127525326,0.4855550469435574,0.11113448281248392,0.11944292604706155,0.26039,0.21161,0.17827548767383233,0.19964439369007064,-0.03626136812969555,-0.05519596580897518,0.0472914195334124,0.02136890601623831,-0.0378,-0.04878000000000002,0.03327508691805009,0.008308443234577634,-358.2111250314272,-2,-1.0
1084,181903221081,1819,2019-03-22,LAC,110,CLE,108,0,1554.0025893666814,1557.1893801789588,1351.6180445321652,1348.4312537198878,0,False,False,0.5223068552774754,0.2459194776931447,0.2678999999999999,0.1043198686595751,0.5172612197928653,0.2105868814729574,0.1891999999999999,0.1057043246049996,-202.3845448345162,0,0,1,0.8,0.8,0.7333333333333333,1,0.4,0.4,0.4666666666666667,0.5,0.5191582044908177,0.5059690521207194,0.12177328110161209,0.11488736559437691,0.20831,0.23667000000000002,0.25633775629635314,0.18419858132108594,-0.005045635484610123,-0.013189152370098323,-0.03533259622018731,-0.0721391749752672,-0.07870000000000002,0.028360000000000024,0.0013844559454244953,-0.006885915507235177,-0.0,0,-0.4
1082,181903221080,1819,2019-03-22,MEM,119,ORL,123,1,1435.1775371665417,1432.6357887761258,1541.127380633137,1543.6691290235526,1,False,False,0.5325960419091967,0.2467986030267752,0.1934,0.1258902237249118,0.5049723756906077,0.1580110497237569,0.2422,0.1095260509069843,105.94984346659521,1,0,1,0.6,0.6,0.4666666666666667,1,0.6,0.6,0.6,0.5,0.494793933169911,0.5212449185482331,0.12637129243019002,0.11156833772901134,0.21218999999999996,0.23451999999999998,0.20942464404914105,0.16471832048481308,-0.027623666218589027,0.02645098537832208,-0.0887875533030183,-0.044706323564327966,0.04880000000000001,0.022330000000000017,-0.016364172817927486,-0.014802954701178678,0.0,0,0.0
1087,181903231094,1819,2019-03-23,PHO,103,SAC,112,1,1291.39037149998,1288.7150285285782,1469.3377069567712,1472.013049928173,1,False,False,0.5127167630057803,0.2578034682080924,0.2111999999999999,0.1269393511988716,0.5267467248908297,0.2019650655021834,0.2118,0.1041302065103255,177.94733545679128,1,0,-1,0.2,0.5,0.4,1,0.4,0.4,0.3333333333333333,0.0,0.5060895712667899,0.5070657316798493,0.13040389462009863,0.10946160234323277,0.20770999999999998,0.23296999999999998,0.22873458036201968,0.2026268543728235,0.014029961885049458,0.0009761604130593682,-0.05583840270590901,-0.026107725989196195,0.0006000000000001005,0.025260000000000005,-0.0228091446885461,-0.020942292276865865,0.0,2,0.4
1088,181903231093,1819,2019-03-23,DET,112,POR,117,1,1519.2547940408829,1516.6880757082504,1644.0620203728054,1646.628738705438,1,False,False,0.5215909090909091,0.1988636363636363,0.2736,0.1076455476354163,0.5293466223698783,0.2436323366555924,0.2749,0.1228606777098082,124.8072263319225,1,0,1,0.6,0.7,0.7333333333333333,1,0.8,0.6,0.7333333333333333,0.5,0.5443711290611941,0.5388066244962458,0.10685103134540526,0.11069205666988828,0.24333,0.26313,0.19598220122221433,0.21610478988800583,0.0077557132789691785,-0.0055645045649482805,0.04476870029195609,0.020122588665791502,0.0012999999999999678,0.019799999999999984,0.015215130074391903,0.0038410253244830217,0.0,0,0.20000000000000007
1086,181903231092,1819,2019-03-23,DAL,126,GSW,91,0,1381.7934561793747,1444.4795618419778,1656.7071288286477,1594.0210231660446,1,False,False,0.512979683972912,0.1907449209932279,0.2105,0.1002954155877311,0.5427107061503417,0.1605922551252847,0.1983,0.136040938412195,274.91367264927294,1,1,-1,0.2,0.1,0.13333333333333333,1,0.8,0.6,0.5333333333333333,0.0,0.5065099934088814,0.5638824670583513,0.1148688176194331,0.11166490304997626,0.20448999999999998,0.21991999999999998,0.19781708714907636,0.1898285181835278,0.029731022177429622,0.05737247364946996,-0.030152665867943212,-0.00798856896554856,-0.012199999999999989,0.01543,0.0357455228244639,-0.003203914569456845,0.0,2,0.8
1089,181903231091,1819,2019-03-23,MIN,112,MEM,99,0,1474.528140806975,1489.507609315183,1432.6357887761258,1417.656320267918,1,False,False,0.5118406889128094,0.1883745963401507,0.2435,0.1037489102005231,0.5430733410942956,0.2363213038416763,0.184,0.1252026661862727,-41.892352030849224,0,0,-1,0.0,0.3,0.3333333333333333,-1,0.4,0.5,0.4,0.0,0.530329430977104,0.49842961664910285,0.1074063179666189,0.12173661274947016,0.26245999999999997,0.20729999999999998,0.19939622440183208,0.2095925219678784,0.031232652181486187,-0.03189981432800121,0.047946707501525604,0.010196297566046314,-0.0595,-0.05515999999999999,0.021453755985749612,0.014330294782851263,-0.0,0,0.4
1090,181903231090,1819,2019-03-23,UTA,114,CHI,83,0,1619.374630009177,1630.483286839641,1355.7380104101123,1344.6293535796483,0,False,False,0.548876404494382,0.1764044943820224,0.2475,0.1267191266127889,0.5200892857142858,0.1941964285714285,0.2397,0.1224324419546911,-263.6366195990647,0,0,-1,0.8,0.6,0.6666666666666666,1,0.4,0.3,0.4666666666666667,0.5,0.5357634453872712,0.533353417895256,0.12549059274861146,0.11012406335685854,0.24325999999999998,0.20713999999999996,0.2110569367694169,0.2122430967860603,-0.02878711878009621,-0.002410027492015132,0.017791934189406083,0.0011861600166434005,-0.007800000000000001,-0.03612000000000001,-0.0042866846580977835,-0.015366529391752926,-0.0,2,-0.2
1093,181903231087,1819,2019-03-23,BOS,117,CHO,124,1,1589.2054293132703,1579.5931357682832,1451.4951586558072,1461.1074522007943,0,False,False,0.5462046204620462,0.1837183718371837,0.1903999999999999,0.1115439093484419,0.4983407079646017,0.1814159292035398,0.2186,0.1094288174512054,-137.71027065746307,0,1,-1,0.4,0.6,0.4666666666666667,1,0.4,0.4,0.3333333333333333,0.0,0.5397271917044296,0.5039443802922559,0.10774900660545406,0.10352983005805505,0.20998999999999998,0.23029999999999995,0.16303614692920199,0.2063994544262969,-0.04786391249744448,-0.035782811412173765,-0.002302442633643903,0.04336330749709491,0.028200000000000086,0.020309999999999967,-0.002115091897236493,-0.004219176547399006,-0.0,2,0.2
1091,181903231089,1819,2019-03-23,PHI,127,ATL,129,1,1636.613803742877,1628.6387466123583,1374.224076366229,1382.1991334967474,0,False,False,0.5055741360089187,0.2486064659977703,0.2743,0.1187504333957423,0.522340425531915,0.1734042553191489,0.2589,0.1200286025606102,-262.3897273766481,0,1,1,1.0,0.7,0.7333333333333333,1,0.4,0.4,0.4,0.5,0.5410361793100024,0.5316691569053107,0.12850130111798264,0.12708154465288607,0.24728,0.24188,0.241673371788571,0.2081815852601027,0.016766289522996303,-0.009367022404691672,-0.0752022106786214,-0.03349178652846832,-0.01539999999999997,-0.005399999999999988,0.0012781691648678928,-0.0014197564650965666,-0.0,0,-0.6
1092,181903231088,1819,2019-03-23,MIA,113,WAS,108,0,1504.4325680941497,1512.5921214487994,1446.4861186409614,1438.3265652863115,1,True,False,0.5177956371986222,0.166475315729047,0.2508999999999999,0.1122189926045844,0.5492554410080184,0.2325315005727377,0.2213999999999999,0.1255431298525536,-57.94644945318828,0,0,-1,0.6,0.7,0.6,-1,0.2,0.4,0.4,1.0,0.5294945826135873,0.547108353115623,0.13608491423932104,0.12715027734497697,0.25437,0.22791999999999996,0.16486894024088097,0.2142593580003272,0.03145980380939617,0.01761377050203572,0.06605618484369069,0.04939041775944622,-0.0295,-0.02645000000000003,0.013324137247969187,-0.008934636894344067,-57.94644945318828,0,-0.39999999999999997
1094,181903241102,1819,2019-03-24,SAC,106,LAL,111,1,1472.013049928173,1465.8971916432258,1408.7669156380643,1414.8827739230114,1,False,False,0.5311475409836066,0.1978142076502732,0.2241,0.1090293768753052,0.5016835016835016,0.1952861952861952,0.1992,0.1223548466603288,-63.24613429010856,0,1,1,0.6,0.5,0.4,-1,0.0,0.1,0.2,0.0,0.5060634750566929,0.5261607822896937,0.11288393779500194,0.12935518771989588,0.23062999999999997,0.21018999999999996,0.20832676664336142,0.18718359535184614,-0.029464039300104994,0.02009730723300074,-0.002528012364077986,-0.021143171291515273,-0.024900000000000005,-0.020440000000000014,0.013325469785023594,0.016471249924893933,-0.0,-2,-0.8
1095,181903241100,1819,2019-03-24,SAS,115,BOS,96,0,1563.1983878269432,1586.2600285283445,1579.5931357682832,1556.531495066882,1,False,False,0.5363636363636364,0.1795454545454545,0.1746,0.0938262338149746,0.5539647577092511,0.1806167400881057,0.1848,0.1101517251181466,16.39474794134003,1,1,-1,0.6,0.8,0.6666666666666666,-1,0.4,0.5,0.4,0.5,0.5333949398191156,0.5395078900323916,0.1047936288628755,0.11116752489725705,0.20542,0.20929999999999999,0.19502623414277356,0.1667379413307243,0.017601121345614756,0.006112950213276069,0.0010712855426511791,-0.028288292812049254,0.010199999999999987,0.0038799999999999946,0.016325491303172,0.006373896034381543,0.0,0,-0.19999999999999996
1096,181903241099,1819,2019-03-24,HOU,113,NOP,90,0,1667.1920247172889,1678.3097651245248,1449.3720619337396,1438.2543215265036,0,False,False,0.537122969837587,0.2157772621809744,0.1961,0.109782648806229,0.5055443548387096,0.1411290322580645,0.236,0.1211500308973233,-217.81996278354927,0,0,1,0.8,0.8,0.8666666666666667,-1,0.2,0.3,0.3333333333333333,1.0,0.5440270523869902,0.5209274291177819,0.10672542710261328,0.1215115451810816,0.21759999999999996,0.23273000000000002,0.21690824859357455,0.16140486753463806,-0.031578614998877375,-0.023099623269208336,-0.0746482299229099,-0.055503381058936485,0.03989999999999999,0.01513000000000006,0.011367382091094308,0.01478611807846833,-0.0,-2,-0.8
